id,agent,map,side,title,description,ability,type
98fec758-56dc-47c3-84b3-cff327a8c416,Viper,Icebox,Attacking,T Spawn To Top A Site Nest Snakebite,This Snakebite lineup is useful for safely stopping players from defusing the Spike that has been planted on the top of the nest on A Site.,C,LU
07a59dcb-216f-4369-9315-0c2d53d822e6,Viper,Icebox,Attacking,A Belt To A Default Post Plant Snakebite,This Snakebite lineup is useful for stopping the enemy team from defusing the Spike in a post-plant situation when the Spike has been planted on A Default.,C,LU
718ae7f6-50d4-4eb9-a3f8-3b5fc048de5a,Viper,Icebox,Attacking,A Nest To A Site Snakebite,This Snakebite lineup is useful for stopping players from defusing the Spike when planted on A Site default.,C,LU
f6c1632e-63ab-45b6-91af-69b0768f97b3,Viper,Icebox,Attacking,Attacker Side Spawn To A Site Poison Cloud,This Poison Cloud lineup is useful for blocking the enemy player's vision in the tower on A Site.,Q,LU
cc61c385-bb8d-4e55-89a9-b8068ab5cf2e,Viper,Icebox,Defending,Yellow Retake Snake Bite From B Site,Flush out Defenders from their post plant spot at Yellow with this lineup.,C,LU
1cbc9747-bf00-4544-be6f-5344735f6901,Viper,Icebox,Defending,Standard B Long / Yellow Setup,"This is a standard set up you can use to contest for B Long initially, and then transition into retake if the situation is unfavorable. This wall is strong, since it allows you to play both aggressive and defensive.",E,LU
fe23d410-b4c9-4e1a-b3c0-7c2a7ccace0b,Viper,Icebox,Defending,Start Round Aggressive B Long Pit,"Here's an aggressive, start round Viper ultimate you can use to give Attackers a difficult time when taking control of B. This ultimate allows you to play in a spot that watches both lanes, but be mindful of timing.",X,LU
ab379a92-73b1-43ca-91c0-f81de13b06f0,Viper,Icebox,Defending,Start Round Top 410 Pit,Use this strong Viper ultimate at the start of the round to halt any rushes from Attackers. The positioning shown in the video is very difficult for them to deal with—high ground advantage.,X,LU
c9f67dc6-b03e-4423-b688-1f00c7afb67a,Viper,Icebox,Defending,B Kitchen To B Tube Poison Cloud One Way,This simple to execute Poison Cloud is useful for smoking off B Tube and also acts as a great one-way for anyone passing under B Tube from Mid Blue.,Q,LU
9072c94d-6b35-481f-8bdd-602ec833bb0d,Viper,Icebox,Defending,A Site To A Pipes One Way Poison Cloud,This one-way Poison Cloud lineup is simple and extremely useful for holding off players pushing in from A Nest.,Q,LU
86a59b58-428c-48d2-a38c-ae811a8e9d5b,Viper,Icebox,Defending,A Screen To A Screen Toxic Screen,This Toxic Screen lineup is useful for blocking the enemy player's vision on A Site.,E,LU
daf5a16f-afba-4ea4-b135-a123547fbc17,Viper,Icebox,Defending,A Screen To A Nest Snakebite,This Snakebite lineup is useful for stopping players on the attacking side from pushing in too aggressively and can also prevent them from taking the A Site ult orb.,C,LU
ee4ca6b2-e4f5-4437-8d69-9fc66ef2ccc5,Viper,Breeze,Attacking,Mid Cannon to B Site Poison Cloud,This is a good poison cloud for B Site from Mid Cannon.,Q,LU
0c9c1a7d-057c-4324-8680-8d2484395ce2,Viper,Breeze,Attacking,Mid Cannon to B Site Toxic Screen,This is a good wall for a B Site execute from Mid Cannon.,E,LU
15d65cb9-7a97-4d4c-a1b0-c644e5a0e019,Viper,Breeze,Attacking,A Lobby to A Hall Snake Bite,This is a good snake bite to clear the corner in A Hall forcing an enemy out or getting a kill.,C,LU
88651136-4aa4-4500-9375-5e7b4a929eed,Viper,Breeze,Attacking,A Lobby to A Site Toxic Screen,This is a good toxic screen to cut A Site in half and allow you to plant the bomb.,E,LU
070b5b60-8140-420b-9be5-5a5e433ad31a,Viper,Breeze,Attacking,A Lobby to A Site Snake Bite,This is a good snake bite to prevent enemies from defusing the bomb or force them off giving you time to rotate into a better position.,C,LU
049dd915-46bd-4015-83dd-a60953fa9e6a,Viper,Breeze,Defending,Mid Wooden Doors to Bottom Mid Toxic Screen,This is a good toxic screen to create a full wall blocking Bottom Mid.,E,LU
4f4b8705-6cf9-4e4d-8261-388aecf892ca,Viper,Breeze,Defending,B Site to Top Mid Toxic Screen,This is a good toxic screen to block both the entrance to B Site and Top Mid.,E,LU
3910ece3-6d44-46bb-b855-d74c69e22b87,Viper,Breeze,Defending,Mid Wooden Doors Poison Cloud,This is a good poison cloud to create a one-way smoke at Mid Wooden Doors.,Q,LU
fa7815e7-c363-4fca-982e-0afc4a6fe6f5,Viper,Fracture,Attacking,Poison Cloud Lurk For Arcade,"Use this extremely strong attack setup to allow yourself for three potential lurks, and a late execute wall for the B Site. Those three routes are shown within the video : Tower, B Site, and Spawn.",Q,LU
cdf8fabd-c7e3-4593-bd97-34f34e6fca14,Viper,Fracture,Attacking,A Site Poison Cloud and Toxic Screen Execute For Rafters,"Take Dish control to set up this strong A Site execute. Due note though, Rafters will be open and Defenders may look for engagements from there.",Q,LU
014a2913-c279-4d20-8643-983c4a5a0b51,Viper,Fracture,Attacking,Canteen Poison Cloud + B Site Execute Wall,"Use this combination of Viper's orb and wall to enable a strong execute. This utility is great for post plant as well, mixing up which piece you put up will isolate Defenders looking to retake effectively.",Q,LU
9c948568-9938-403b-83c5-0a1acb65d76e,Viper,Fracture,Attacking,Drop Orb + Wall For A Site Defenders,"Here's a standard combination of Viper's orb and wall to execute the A Site. The orb blocks off any Defenders in Drop, and the wall for Sands and Spawn. But, fellow Attackers running top site will be exposed.",Q,LU
ac297612-056a-4b58-a131-ddca6e52ba01,Viper,Fracture,Attacking,A Main / A SIte Post Plant Viper's Pit,"This is a great post Plant Viper's Pit that can make it easier stop players from defusing the spike on A Site, either by spamming the area the spike is planted to push defenders off of the spike, or using your snake bite to stop the defuse. Remember to aim far enough to the right of the pillar holding up the upper A Site platform so that the snakebite lands close enough to the Spike to stop players from defusing.",X,LU
d83267e6-daed-4f57-9941-3bc7d5d75420,Viper,Fracture,Attacking,B Tower / B Site Post Plant Viper's Pit,"This is a great Viper's Pit for post plant situations as an attacker on B Site. The Viper's Pit doesn't need to be 100% accurate, but if you want to completely flood A Tower with the Viper's pit, follow the lineup closely.",X,LU
96d903ea-8b4d-40a5-8aab-d266e16503d9,Viper,Fracture,Attacking,Upper A Site Viper's Pit To Create Lower A Site One Way,This is a great Viper's Pit for post plant situations as an Attacker on A Site. The Viper's Pit creates a one way around lower A Site that can potentially make it much more difficult for players to take control of A Site - especially if the enemy team has already had players picked off that would be helpful to clear out under lower A Site to counter the one way.,X,LU
1b7acea1-ee76-4085-983d-6977f2f03d31,Viper,Fracture,Attacking,B Bench To B Arcade / B Site Toxic Screen,"Here's a simple Toxic Screen for B Arcade and B Site from B Bench. This is typically a wall that you would see toward the beginning of the round, but it can used at any point in the round if timed well.",E,LU
7062fc9a-4ca0-49d4-8854-418a728ac1d9,Viper,Fracture,Attacking,A Rope To Upper A Site Post Plant,Here's a simple pre-emptive post plant lineup from A Rope for the default Spike Plant location in the upper A Site spike plant area.,C,LU
c14a08e8-0a86-42f9-8947-ab8486c29492,Viper,Fracture,Attacking,A Rope To Lower A Site Post Plant,Here's a simple pre-emptive post plant lineup from A Rope for the default Spike Plant in the lower A Site spike plant area.,C,LU
2c7fc4fc-6161-4e28-8855-8fda73b06d0c,Viper,Fracture,Attacking,B Tree To B Site Boxes Snake Bite,Here's a simple pre-emptive post plant lineup from B Tree for the Spike Plant location behind the boxes on B Site.,C,LU
5719af9c-5d1e-4d33-b77d-29f6b045075d,Viper,Fracture,Attacking,B Arcade To Behind B Site Boxes Snake Bite,Here's a simple pre-emptive post plant lineup from B Arcade for the Spike Plant location behind the boxes on B Site.,C,LU
43388912-e8d0-418c-bbc0-f43359679f83,Viper,Fracture,Defending,Aggressive Tree Poison Cloud From B Site,"Here's an aggressive set up that threatens Arcade and Tree, as your smoke is effective and oppressive at denying information and control. You may go underground and harass Arcade players, or simply wait for the Tree players to get anxious to push through the smoke and punish them.",Q,LU
b47400eb-71d6-4c3d-b0a6-1297af98da2c,Viper,Fracture,Defending,Standard Arcade Toxic Screen,"Here's a strong standard set up for the B Site, your wall and mollies will make Attackers struggle when taking Arcade. The orb is used to isolate B Main attackers from Arcade attackers.",E,LU
77b4173f-d0f3-4862-9bbb-728ca2cc1833,Viper,Fracture,Defending,Standard Defender A Main Toxic Screen,"Here's a strong standard set up for the A Site, your wall and mollies will make Attackers struggle when taking A Main control. The orb is used to isolate Dish players from A Main.",E,LU
2b4acba2-02df-475d-81f1-7d2d471da6cb,Viper,Fracture,Defending,One Way Orb For A Main From Top A Site,Follow this video's lineup during preparation phase for a strong one way orb for A Main. This orb is only effective for Defenders playing stairs / top site.,Q,LU
85a3466b-1a6f-4e2a-887a-990c58040ef2,Viper,Fracture,Defending,B Tree Toxic Screen From B Canteen,"Here's a great Toxic Screen for taking aggressive control of B Tree, or making it more difficult for attackers to take space in B Tree while some of your other teammates get aggressive or gather information in other areas of the map.",E,LU
35d9a1cc-7d44-4ec2-9a68-906ce57120d1,Viper,Fracture,Defending,Early Round B Arcade Poision Cloud,"This is a great early round Poison cloud for B Arcade. It might be better to have another player play in B Tower after you throw the Poison Cloud down however, since Viper might be better utilized in other areas on site.",Q,LU
eeaa284a-2239-4298-92bc-e2b7afa4c9e7,Viper,Fracture,Defending,A Site Retake Viper's Pit,"This is a great retake Viper's Pit for A Site, that primarily makes it more difficult for attackers in A Main to stop you from defusing the spike on site, while also potentially creating an opportunity for you to get on site and clear out players on site without a main being able to stop you from pushing onto site as well.",X,LU
a186aff3-b4c3-42e4-97ba-860409febeeb,Viper,Pearl,Attacking,Poison Cloud Lurk for Mail From A Main,"Throw this orb lineup to pressure Defenders at Art, as it threatens and isolates the A Site player from the Art player.",Q,LU
b94108b7-dbcb-4266-9f9d-115ef61861b7,Viper,Pearl,Attacking,Default Attacker Wall for B Site From Shop,"Throw this wall as soon as preparation phase ends for a strong default wall. This wall prevents Defenders from successfully spotting your lurk to link, and can be used to execute B Site late into the round.",E,LU
5a6dcf26-9b44-4998-b8fd-ce3e73b15bf7,Viper,Pearl,Attacking,A Site Execute Wall for Art + Orb for Dug Out,"Enable your team to successfully take A Site with this combination of Viper utility, you can choose to position your wall closer or further away to the site.",E,LU
27532944-01ec-424d-b386-4db2083910fd,Viper,Pearl,Attacking,B Heaven Poison Cloud Execute From Shops,"Here's a powerful lineup you can use to enhance your B Site execute, Defenders cannot peek through the orb.",Q,LU
e0d00649-d7be-41c1-983f-4b6991296baa,Viper,Pearl,Attacking,B Site Default Post Plant Snakebite from B Ramp,Here's a great post plant Snakebite lineup from B Ramp.,C,LU
a4e523ef-9450-4804-a819-d94c850cf023,Viper,Pearl,Attacking,A Site Default Post Plant Snakebite from A Main,Here's a great post plant Snakebite lineup from A Main.,C,LU
a6a7fdc1-75f5-4d50-898d-21e89dd8c785,Viper,Pearl,Defending,Start Round Art + Double Doors Pit,"Use this extremely powerful Viper ultimate to effectively lockdown mid control. This ultimate allows your art player to play inside of it, or outside and have it act as a smoke.",X,LU
43c11583-ebb8-435f-89d1-9761fa5d0825,Viper,Pearl,Defending,Double Doors One Way Poison Cloud From Link,"Throw your orb, as shown in the video, when preparation phase ends for a strong one way orb at doors.",Q,LU
78a8c217-b6a8-4dba-bcd3-20e262553bb8,Viper,Pearl,Defending,Standard B Site Defender Wall to Screens,"Here's an easy, yet effective wall you can throw at the start of the round. Use this to retake, or contest the B Site. There's a little pocket for you to hide in screens to potentially make a round winning play.",E,LU
8bcc89af-9aae-4b35-9aa3-c6ae832acef0,Viper,Pearl,Defending,One Way Orb for Art Entrance From Art,"As soon as preparation phase ends, line yourself up like so and throw your orb for a strong one way.",Q,LU
a0b0c26a-24f4-46e0-92a2-26e81a7e3b40,Viper,Pearl,Defending,Standard A Main Defenders Wall to Double Doors,"Here's a powerful default wall you can throw to cover the entrance of A Main, Art stairs, and Double Doors.",E,LU
